car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_price,price_per_km,log_km,engine_per_seat
Maruti Swift,Maruti,Swift,4,60000,Individual,Petrol,Manual,22.0,1197,81.8,5,445000,13.005831808336863,7.416666666666667,11.002116507732017,239.4
Tata Safari,Tata,Safari,8,67231,Dealer,Diesel,Manual,14.0,2179,138.1,7,705000,13.465954500233115,10.486234028944981,11.115904603644728,311.2857142857143
Honda City,Honda,City,7,63000,Dealer,Diesel,Manual,26.0,1498,98.6,5,475000,13.07107218827772,7.5396825396825395,11.050905878263567,299.6
Honda City,Honda,City,10,55000,Dealer,Petrol,Manual,16.9,1497,100.0,5,350000,12.765691290604371,6.363636363636363,10.915106645867503,299.4
Hyundai i20,Hyundai,i20,5,11000,Dealer,Petrol,Manual,18.6,1197,81.83,5,575000,13.26212705890841,52.27272727272727,9.305741456739435,239.4
Renault KWID,Renault,KWID,4,17000,Individual,Petrol,Manual,23.01,999,67.0,5,360000,12.793862088206213,21.176470588235293,9.741027444837728,199.8
Maruti Alto,Maruti,Alto,4,25000,Individual,Petrol,Manual,24.7,796,47.3,5,275000,12.524530013005734,11.0,10.12667110305036,159.2
Datsun GO,Datsun,GO,5,33350,Individual,Petrol,Manual,19.44,1198,67.0,7,320000,12.676079399771027,9.5952023988006,10.414843035901725,171.14285714285714
Hyundai Grand,Hyundai,Grand,6,62000,Dealer,Petrol,Manual,18.9,1197,82.0,5,370000,12.821260987319457,5.967741935483871,11.034905792929415,239.4
Maruti Swift Dzire,Maruti,Swift Dzire,12,59000,Individual,Petrol,Manual,17.5,1298,85.8,5,275000,12.524530013005734,4.661016949152542,10.985309671896763,259.6
Honda City,Honda,City,7,86113,Dealer,Petrol,Manual,17.4,1497,117.3,5,550000,13.217675375388819,6.386956673208458,11.363427278823627,299.4
Maruti Swift Dzire,Maruti,Swift Dzire,3,10000,Individual,Diesel,Manual,28.4,1248,74.02,5,750000,13.527829818844937,75.0,9.210440366976517,249.6
Maruti Wagon R,Maruti,Wagon R,6,92537,Individual,Petrol,Manual,20.51,998,67.04,5,272000,12.513561021741964,2.9393647946226915,11.435374649951669,199.6
Maruti Ciaz,Maruti,Ciaz,2,27645,Dealer,Diesel,Manual,28.09,1248,88.5,5,951000,13.765270393051685,34.400434074877914,10.227236331024303,249.6
Maruti Alto,Maruti,Alto,8,46242,Individual,Petrol,Manual,20.92,998,67.1,5,280000,12.54254845357358,6.055101422948835,10.741665380134448,199.6
Renault KWID,Renault,KWID,1,6000,Individual,Petrol,Manual,22.3,799,53.26,5,450000,13.017005083966255,75.0,8.699681400989514,159.8
Hyundai i20,Hyundai,i20,4,64000,Dealer,Petrol,Manual,18.6,1197,81.83,5,480000,13.081543466215237,7.5,11.06665398721974,239.4
Mahindra Scorpio,Mahindra,Scorpio,4,93000,Dealer,Diesel,Manual,15.4,1997,120.0,7,1060000,13.87378040948403,11.397849462365592,11.440365524765756,285.2857142857143
Maruti Alto,Maruti,Alto,8,26200,Dealer,Petrol,Manual,22.74,796,47.3,5,235000,12.367345048436391,8.969465648854962,10.173552856959743,159.2
Maruti Baleno,Maruti,Baleno,4,25000,Individual,Petrol,Manual,21.4,1197,83.1,5,590000,13.28787951079572,23.6,10.12667110305036,239.4
Hyundai Santro,Hyundai,Santro,13,80000,Individual,Petrol,Manual,17.92,1086,62.1,5,110000,11.608244735642321,1.375,11.289794413577894,217.2
Mahindra Scorpio,Mahindra,Scorpio,14,110000,Individual,Diesel,Manual,13.5,2179,115.0,5,280000,12.54254845357358,2.5454545454545454,11.608244735642321,435.8
Honda City,Honda,City,3,25000,Individual,Petrol,Manual,17.4,1497,117.3,5,750000,13.527829818844937,30.0,10.12667110305036,299.4
Hyundai Grand,Hyundai,Grand,6,36000,Dealer,Petrol,Manual,18.9,1197,81.86,5,400000,12.899222326086994,11.11111111111111,10.491301994830229,239.4
Maruti Swift Dzire,Maruti,Swift Dzire,6,40000,Individual,Diesel,Manual,26.59,1248,74.0,5,530000,13.180634172318978,13.25,10.596659732783579,249.6
Mahindra Thar,Mahindra,Thar,3,25000,Individual,Diesel,Manual,16.55,2498,105.0,6,870000,13.676249640055394,34.8,10.12667110305036,416.3333333333333
Renault KWID,Renault,KWID,3,30038,Dealer,Petrol,Manual,25.17,799,53.3,5,295000,12.59473402514672,9.820893534855848,10.310251816375912,159.8
Tata Tiago,Tata,Tiago,4,53000,Individual,Diesel,Manual,27.28,1047,69.0,5,370000,12.821260987319457,6.981132075471698,10.87806606028079,209.4
Maruti Swift,Maruti,Swift,3,5000,Individual,Petrol,Manual,21.21,1197,81.8,5,530000,13.180634172318978,106.0,8.517393171418904,239.4
Renault KWID,Renault,KWID,4,35000,Individual,Petrol,Automatic,24.04,999,67.0,5,350000,12.765691290604371,10.0,10.463131911491967,199.8
Ford Ecosport,Ford,Ecosport,8,62000,Dealer,Diesel,Manual,22.7,1498,89.84,5,470000,13.060490101343552,7.580645161290323,11.034905792929415,299.6
Ford Aspire,Ford,Aspire,6,42000,Individual,Diesel,Manual,25.83,1498,99.0,5,390000,12.873904582205107,9.285714285714286,10.645448706505872,299.6
Mahindra Scorpio,Mahindra,Scorpio,6,80000,Individual,Diesel,Manual,15.4,2179,120.0,7,920000,13.732130035981154,11.5,11.289794413577894,311.2857142857143
Mahindra XUV500,Mahindra,XUV500,8,60000,Individual,Diesel,Manual,15.1,2179,140.0,7,550000,13.217675375388819,9.166666666666666,11.002116507732017,311.2857142857143
Hyundai Verna,Hyundai,Verna,7,45000,Individual,Diesel,Manual,22.32,1582,126.32,5,635000,13.361381852676738,14.11111111111111,10.714439990727769,316.4
Mahindra XUV500,Mahindra,XUV500,4,50000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1250000,14.038654909278163,25.0,10.819798284210286,311.2857142857143
Maruti Alto,Maruti,Alto,3,12000,Individual,Petrol,Manual,24.7,796,47.3,5,300000,12.611541086966115,25.0,9.392745258631441,159.2
Honda City,Honda,City,3,12000,Individual,Petrol,Automatic,18.0,1497,117.6,5,960000,13.774689605110144,80.0,9.392745258631441,299.4
Maruti Vitara,Maruti,Vitara,3,15000,Individual,Diesel,Manual,24.3,1248,88.5,5,750000,13.527829818844937,50.0,9.61587214452889,249.6
Volkswagen Polo,Volkswagen,Polo,10,63000,Dealer,Petrol,Manual,16.47,1198,73.9,5,249000,12.425212191503038,3.9523809523809526,11.050905878263567,239.6
Tata Hexa,Tata,Hexa,3,30000,Individual,Diesel,Manual,17.6,2179,153.86,7,1400000,14.151983508870947,46.666666666666664,10.308985993422082,311.2857142857143
Ford Figo,Ford,Figo,10,160800,Individual,Diesel,Manual,20.0,1399,68.0,5,250000,12.429220196836383,1.554726368159204,11.987922854613139,279.8
Hyundai Verna,Hyundai,Verna,7,120000,Individual,Diesel,Manual,22.32,1582,126.32,5,610000,13.321215875492413,5.083333333333333,11.695255355062795,316.4
Ford Ecosport,Ford,Ecosport,5,78247,Dealer,Diesel,Manual,21.7,1498,98.96,5,545000,13.208542908506082,6.9651232635117,11.267638548970329,299.6
Hyundai Verna,Hyundai,Verna,8,113000,Individual,Diesel,Manual,22.32,1582,126.3,5,480000,13.081543466215237,4.247787610619469,11.635151947212842,316.4
Hyundai i20,Hyundai,i20,7,52000,Dealer,Petrol,Manual,18.6,1197,81.83,5,395000,12.886643575525625,7.596153846153846,10.859018228147887,239.4
Toyota Innova,Toyota,Innova,9,109000,Dealer,Diesel,Manual,12.99,2494,100.6,7,495000,13.112315061750808,4.541284403669724,11.599112335481124,356.2857142857143
Hyundai Grand,Hyundai,Grand,4,90000,Individual,Petrol,Manual,18.9,1197,82.0,5,470000,13.060490101343552,5.222222222222222,11.407576060361786,239.4
Volkswagen Polo,Volkswagen,Polo,10,98000,Dealer,Diesel,Manual,22.07,1199,73.9,5,200000,12.206077645517674,2.0408163265306123,11.49273296168228,239.8
Hyundai i20,Hyundai,i20,5,20000,Individual,Diesel,Manual,21.19,1396,88.73,5,699000,13.457407451830088,34.95,9.90353755128617,279.2
Maruti Wagon R,Maruti,Wagon R,7,21717,Individual,Petrol,Manual,20.51,998,67.04,5,340000,12.73670383776449,15.655937744624028,9.985896688776846,199.6
Renault Duster,Renault,Duster,7,40000,Individual,Diesel,Manual,20.45,1461,83.8,5,500000,13.122365377402328,12.5,10.596659732783579,292.2
Honda City,Honda,City,4,50000,Individual,Petrol,Manual,17.14,1497,117.6,5,1050000,13.864301674514206,21.0,10.819798284210286,299.4
Renault Duster,Renault,Duster,5,90000,Individual,Diesel,Manual,19.6,1461,108.45,5,600000,13.304686600863562,6.666666666666667,11.407576060361786,292.2
Maruti Swift,Maruti,Swift,4,27876,Dealer,Petrol,Manual,20.4,1197,81.8,5,491000,13.104201443434462,17.613717893528484,10.235557255067516,239.4
Hyundai i10,Hyundai,i10,13,57215,Individual,Petrol,Manual,20.36,1197,78.9,5,160000,11.982935344196433,2.796469457310146,10.954588858533185,239.4
Hyundai Venue,Hyundai,Venue,2,5400,Dealer,Petrol,Manual,18.27,998,118.35,5,985000,13.800397935382136,182.40740740740742,8.594339400592892,199.6
Maruti Swift Dzire,Maruti,Swift Dzire,7,60000,Individual,Diesel,Manual,23.4,1248,74.0,5,500000,13.122365377402328,8.333333333333334,11.002116507732017,249.6
Tata Tiago,Tata,Tiago,4,24800,Individual,Petrol,Manual,23.84,1199,84.0,5,335000,12.721888795877375,13.508064516129032,10.118639253920785,239.8
Maruti Alto,Maruti,Alto,16,70000,Individual,Petrol,Manual,19.7,796,46.3,5,85000,11.350418300109132,1.2142857142857142,11.156264806643742,159.2
Honda Jazz,Honda,Jazz,3,20000,Dealer,Petrol,Automatic,17.1,1199,88.51,5,740000,13.51440681653079,37.0,9.90353755128617,239.8
Maruti Swift,Maruti,Swift,8,34553,Dealer,Petrol,Manual,22.0,1197,81.8,5,375000,12.834683971615659,10.852892657656353,10.450278596734728,239.4
Maruti Vitara,Maruti,Vitara,3,40000,Individual,Diesel,Manual,24.3,1248,88.5,5,810000,13.60479076121576,20.25,10.596659732783579,249.6
Volkswagen Polo,Volkswagen,Polo,11,350000,Individual,Petrol,Manual,16.47,1198,73.9,5,173000,12.06105265381003,0.4942857142857143,12.765691290604371,239.6
Maruti Vitara,Maruti,Vitara,4,50000,Individual,Diesel,Manual,24.3,1248,88.5,5,700000,13.45883704259595,14.0,10.819798284210286,249.6
Mahindra KUV,Mahindra,KUV,5,70000,Individual,Diesel,Manual,25.32,1198,77.0,6,310000,12.644330802262578,4.428571428571429,11.156264806643742,199.66666666666666
Mahindra Scorpio,Mahindra,Scorpio,4,120000,Individual,Diesel,Manual,15.4,1997,120.0,7,850000,13.652992804936396,7.083333333333333,11.695255355062795,285.2857142857143
Hyundai i20,Hyundai,i20,8,90000,Individual,Diesel,Manual,22.54,1396,88.76,5,285000,12.560247968016562,3.1666666666666665,11.407576060361786,279.2
Maruti Swift Dzire,Maruti,Swift Dzire,7,120000,Individual,Diesel,Manual,23.4,1248,74.0,5,450000,13.017005083966255,3.75,11.695255355062795,249.6
Hyundai Creta,Hyundai,Creta,4,80000,Individual,Diesel,Manual,19.67,1582,126.2,5,1100000,13.910821646859095,13.75,11.289794413577894,316.4
Mahindra Scorpio,Mahindra,Scorpio,4,30000,Individual,Diesel,Manual,15.4,1997,120.0,7,1080000,13.8924725250259,36.0,10.308985993422082,285.2857142857143
Honda City,Honda,City,7,66100,Dealer,Diesel,Manual,26.0,1498,98.6,5,530000,13.180634172318978,8.018154311649017,11.098939154318382,299.6
Maruti Swift Dzire,Maruti,Swift Dzire,4,50000,Individual,Diesel,Manual,28.4,1248,74.02,5,680000,13.429849547739444,13.6,10.819798284210286,249.6
Mahindra Scorpio,Mahindra,Scorpio,4,42000,Dealer,Diesel,Manual,15.4,1997,120.0,7,1025000,13.840204146163925,24.404761904761905,10.645448706505872,285.2857142857143
Hyundai i20,Hyundai,i20,4,55000,Individual,Petrol,Manual,18.6,1197,81.83,5,650000,13.384729180332174,11.818181818181818,10.915106645867503,239.4
Hyundai i10,Hyundai,i10,9,110699,Dealer,Petrol,Manual,20.36,1197,78.9,5,194000,12.175618592671356,1.7525000225837633,11.614579118696728,239.4
Maruti Baleno,Maruti,Baleno,2,5000,Individual,Petrol,Automatic,21.4,1197,83.1,5,686000,13.438634364432907,137.2,8.517393171418904,239.4
Maruti Alto,Maruti,Alto,5,50000,Individual,Petrol,Manual,22.74,796,47.3,5,200000,12.206077645517674,4.0,10.819798284210286,159.2
Maruti Swift Dzire,Maruti,Swift Dzire,11,44000,Dealer,Petrol,Manual,19.1,1197,85.8,5,250000,12.429220196836383,5.681818181818182,10.691967639914864,239.4
Maruti Vitara,Maruti,Vitara,3,90000,Individual,Diesel,Manual,24.3,1248,88.5,5,730000,13.500801182986649,8.11111111111111,11.407576060361786,249.6
Hyundai Verna,Hyundai,Verna,5,55000,Dealer,Petrol,Manual,17.01,1591,121.3,5,650000,13.384729180332174,11.818181818181818,10.915106645867503,318.2
Maruti Vitara,Maruti,Vitara,4,45000,Dealer,Diesel,Manual,24.3,1248,88.5,5,790000,13.579789490265188,17.555555555555557,10.714439990727769,249.6
Maruti Baleno,Maruti,Baleno,4,30000,Individual,Petrol,Manual,21.4,1197,83.1,5,620000,13.3374763699232,20.666666666666668,10.308985993422082,239.4
Hyundai Verna,Hyundai,Verna,8,50000,Individual,Petrol,Manual,17.01,1591,121.3,5,510000,13.1421679654829,10.2,10.819798284210286,318.2
Maruti Eeco,Maruti,Eeco,8,20000,Individual,Petrol,Manual,15.37,1196,73.0,5,375000,12.834683971615659,18.75,9.90353755128617,239.2
Maruti Swift Dzire,Maruti,Swift Dzire,4,19843,Trustmark Dealer,Petrol,Automatic,21.21,1197,81.8,5,620000,13.3374763699232,31.245275411984075,9.89565697342094,239.4
Toyota Innova,Toyota,Innova,4,52300,Dealer,Diesel,Manual,13.68,2393,147.51,7,1450000,14.187074804051692,27.724665391969406,10.86477077032911,341.85714285714283
Honda City,Honda,City,5,40000,Individual,Petrol,Automatic,18.0,1497,117.3,5,845000,13.647093089770562,21.125,10.596659732783579,299.4
Maruti Swift Dzire,Maruti,Swift Dzire,7,61500,Dealer,Diesel,Manual,23.4,1248,74.0,5,390000,12.873904582205107,6.341463414634147,11.026808713825016,249.6
Honda Amaze,Honda,Amaze,6,59000,Dealer,Petrol,Manual,18.0,1198,86.7,5,395000,12.886643575525625,6.694915254237288,10.985309671896763,239.6
Hyundai Grand,Hyundai,Grand,3,40000,Individual,Petrol,Manual,18.9,1197,81.86,5,450000,13.017005083966255,11.25,10.596659732783579,239.4
Hyundai Grand,Hyundai,Grand,8,61000,Dealer,Petrol,Manual,18.9,1197,82.0,5,325000,12.691583538230217,5.327868852459017,11.0186455364637,239.4
Mahindra KUV,Mahindra,KUV,5,70000,Individual,Diesel,Manual,25.32,1198,77.0,6,350000,12.765691290604371,5.0,11.156264806643742,199.66666666666666
Mahindra XUV500,Mahindra,XUV500,8,63000,Dealer,Diesel,Manual,15.1,2179,140.0,7,650000,13.384729180332174,10.317460317460318,11.050905878263567,311.2857142857143
Maruti Swift Dzire,Maruti,Swift Dzire,4,22000,Individual,Diesel,Manual,28.4,1248,74.02,5,750000,13.527829818844937,34.09090909090909,9.99884318585288,249.6
Honda City,Honda,City,11,57977,Dealer,Petrol,Manual,17.0,1497,118.0,5,299000,12.608202196848836,5.15721751729134,10.967818907227363,299.4
Maruti Ertiga,Maruti,Ertiga,7,48242,Dealer,Diesel,Manual,20.77,1248,88.76,7,524000,13.169248871698304,10.861904564487377,10.784006018522135,178.28571428571428
Ford Figo,Ford,Figo,9,68000,Dealer,Diesel,Manual,20.0,1399,68.05,5,169000,12.037659911047468,2.485294117647059,11.127277689932466,279.8
Maruti Ertiga,Maruti,Ertiga,7,40000,Individual,Diesel,Manual,20.77,1248,88.8,7,500000,13.122365377402328,12.5,10.596659732783579,178.28571428571428
Maruti Swift Dzire,Maruti,Swift Dzire,8,113450,Individual,Diesel,Manual,23.4,1248,74.0,5,380000,12.847929163278053,3.349493168796827,11.639126304624847,249.6
Maruti Wagon R,Maruti,Wagon R,3,80000,Individual,Petrol,Automatic,20.51,998,67.0,5,400000,12.899222326086994,5.0,11.289794413577894,199.6
Hyundai Santro,Hyundai,Santro,1,1000,Dealer,Petrol,Automatic,20.3,1086,68.0,5,565000,13.244582780038517,565.0,6.90875477931522,217.2
Maruti Wagon R,Maruti,Wagon R,6,20292,Dealer,Petrol,Manual,20.51,998,67.04,5,335000,12.721888795877375,16.508969051843092,9.918031277976969,199.6
Mahindra Scorpio,Mahindra,Scorpio,11,67900,Dealer,Diesel,Manual,12.05,2179,120.0,7,300000,12.611541086966115,4.418262150220913,11.125806040978839,311.2857142857143
Mahindra Scorpio,Mahindra,Scorpio,6,40000,Dealer,Diesel,Manual,15.4,1997,120.0,7,1051000,13.865253601333421,26.275,10.596659732783579,285.2857142857143
Hyundai Grand,Hyundai,Grand,4,60000,Individual,Diesel,Manual,24.0,1186,73.97,5,510000,13.1421679654829,8.5,11.002116507732017,237.2
Renault KWID,Renault,KWID,3,25000,Individual,Petrol,Automatic,24.04,999,67.0,5,370000,12.821260987319457,14.8,10.12667110305036,199.8
Maruti Wagon R,Maruti,Wagon R,15,70000,Individual,Petrol,Manual,18.9,998,67.1,5,200000,12.206077645517674,2.857142857142857,11.156264806643742,199.6
Maruti Baleno,Maruti,Baleno,3,21000,Individual,Diesel,Manual,27.39,1248,74.0,5,625000,13.345508528717259,29.761904761904763,9.952325334619427,249.6
Mahindra Scorpio,Mahindra,Scorpio,3,39000,Dealer,Diesel,Manual,16.36,2179,140.0,7,1290000,14.070153551531353,33.07692307692308,10.571342565808699,311.2857142857143
Hyundai Creta,Hyundai,Creta,4,30000,Dealer,Petrol,Manual,15.8,1591,121.3,5,890000,13.698977865303197,29.666666666666668,10.308985993422082,318.2
Hyundai Verna,Hyundai,Verna,9,61000,Dealer,Diesel,Manual,22.32,1582,126.3,5,420000,12.948012371209098,6.885245901639344,11.0186455364637,316.4
Maruti Swift,Maruti,Swift,4,5743,Trustmark Dealer,Petrol,Manual,20.4,1197,83.11,5,500000,13.122365377402328,87.06251088281385,8.65591111072806,239.4
Hyundai Grand,Hyundai,Grand,3,24200,Individual,Petrol,Manual,18.9,1197,81.86,5,600000,13.304686600863562,24.793388429752067,10.094149233605084,239.4
Maruti Baleno,Maruti,Baleno,4,57000,Individual,Diesel,Manual,27.39,1248,74.0,5,590000,13.28787951079572,10.350877192982455,10.950824090522445,249.6
Hyundai i10,Hyundai,i10,10,58000,Dealer,Petrol,Manual,20.36,1197,78.9,5,190000,12.154784614286667,3.2758620689655173,10.968215530759236,239.4
Datsun GO,Datsun,GO,4,15000,Individual,Petrol,Manual,19.44,1198,67.0,7,500000,13.122365377402328,33.333333333333336,9.61587214452889,171.14285714285714
Maruti Celerio,Maruti,Celerio,4,10000,Individual,Petrol,Manual,23.1,998,67.04,5,450000,13.017005083966255,45.0,9.210440366976517,199.6
Mahindra XUV500,Mahindra,XUV500,6,100000,Individual,Diesel,Manual,15.1,2179,140.0,7,650000,13.384729180332174,6.5,11.51293546492023,311.2857142857143
Maruti Wagon R,Maruti,Wagon R,1,10000,Individual,Petrol,Manual,20.52,1197,81.8,5,500000,13.122365377402328,50.0,9.210440366976517,239.4
Maruti Alto,Maruti,Alto,12,43000,Individual,Petrol,Manual,19.7,796,46.3,5,140000,11.849404844423074,3.255813953488372,10.668978650219241,159.2
Honda Amaze,Honda,Amaze,8,64000,Dealer,CNG,Manual,18.0,1198,86.7,5,349000,12.762830066509972,5.453125,11.06665398721974,239.6
Maruti Wagon R,Maruti,Wagon R,7,30000,Individual,Petrol,Manual,20.51,998,67.06,5,325000,12.691583538230217,10.833333333333334,10.308985993422082,199.6
Honda City,Honda,City,7,63000,Dealer,Petrol,Manual,17.8,1497,117.3,5,435000,12.983103608918753,6.904761904761905,11.050905878263567,299.4
Honda City,Honda,City,4,32226,Dealer,Petrol,Manual,17.8,1497,117.3,5,755000,13.534474352733596,23.428287717991683,10.380559889496727,299.4
Maruti Alto,Maruti,Alto,7,65000,Individual,Petrol,Manual,23.95,998,67.05,5,245000,12.409017571151187,3.769230769230769,11.082157933374816,199.6
Kia Seltos,Kia,Seltos,2,14000,Dealer,Diesel,Manual,20.8,1493,113.4,5,1350000,14.115615891155079,96.42857142857143,9.546884034617925,298.6
Renault KWID,Renault,KWID,3,15000,Individual,Petrol,Automatic,24.04,999,67.0,5,310000,12.644330802262578,20.666666666666668,9.61587214452889,199.8
Maruti Swift Dzire,Maruti,Swift Dzire,3,32000,Dealer,Diesel,Manual,19.3,1248,73.9,5,675000,13.42246945133505,21.09375,10.373522431293592,249.6
Maruti Wagon R,Maruti,Wagon R,2,30000,Individual,Petrol,Manual,20.52,1197,81.8,5,500000,13.122365377402328,16.666666666666668,10.308985993422082,239.4
Hyundai i10,Hyundai,i10,11,25000,Individual,Petrol,Manual,20.36,1197,78.9,5,300000,12.611541086966115,12.0,10.12667110305036,239.4
Mahindra Scorpio,Mahindra,Scorpio,5,35000,Individual,Diesel,Automatic,15.4,2179,120.0,7,1450000,14.187074804051692,41.42857142857143,10.463131911491967,311.2857142857143
Mahindra Scorpio,Mahindra,Scorpio,8,140000,Individual,Diesel,Manual,12.05,2179,120.0,8,530000,13.180634172318978,3.7857142857142856,11.849404844423074,272.375
Ford Ecosport,Ford,Ecosport,7,65597,Trustmark Dealer,Diesel,Manual,22.7,1498,89.84,5,575000,13.26212705890841,8.765644770340106,11.09130048666254,299.6
Hyundai i20,Hyundai,i20,4,35000,Individual,Petrol,Manual,18.6,1197,81.83,5,550000,13.217675375388819,15.714285714285714,10.463131911491967,239.4
Maruti Ciaz,Maruti,Ciaz,7,160000,Individual,Diesel,Manual,26.21,1248,88.5,5,500000,13.122365377402328,3.125,11.982935344196433,249.6
Maruti Baleno,Maruti,Baleno,1,7124,Individual,Petrol,Manual,21.01,1197,81.8,5,643000,13.3739015584285,90.25828186412129,8.871365005136852,239.4
Ford Ecosport,Ford,Ecosport,2,15000,Individual,Petrol,Manual,18.1,999,123.24,5,1000000,13.815511557963774,66.66666666666667,9.61587214452889,199.8
Hyundai Grand,Hyundai,Grand,5,34000,Individual,Petrol,Manual,18.9,1197,82.0,5,550000,13.217675375388819,16.176470588235293,10.434145214930487,239.4
Volkswagen Vento,Volkswagen,Vento,10,280000,Individual,Diesel,Manual,20.54,1598,103.6,5,300000,12.611541086966115,1.0714285714285714,12.54254845357358,319.6
Tata Tigor,Tata,Tigor,3,40000,Individual,Petrol,Manual,20.3,1199,84.0,5,470000,13.060490101343552,11.75,10.596659732783579,239.8
